Число вершин,Число рёбер,Диаметр,Радиус,Число компонент связности,Цикломатическое число,Максимальная степень вершины,Минимальная степень вершины,Среднее значение степеней вершин,Медиана значений степеней вершин,Мода значений степеней вершин,Хроматическое число,Планарность,Регулярный
83.0,3079.0,2.0,2.0,1.0,2997.0,80.0,68.0,74.19277108433735,74.0,76.0,41.0,False,False
85.0,656.0,3.0,2.0,1.0,572.0,26.0,7.0,15.435294117647059,15.0,15.0,10.0,False,False
57.0,264.0,4.0,2.0,1.0,208.0,18.0,4.0,9.263157894736842,9.0,8.0,7.0,False,False
92.0,3292.0,2.0,2.0,1.0,3201.0,80.0,60.0,71.56521739130434,71.0,70.0,32.0,False,False
62.0,1198.0,2.0,2.0,1.0,1137.0,47.0,30.0,38.645161290322584,39.0,37.0,18.0,False,False
57.0,1550.0,2.0,1.0,1.0,1494.0,56.0,51.0,54.3859649122807,55.0,55.0,38.0,False,False
97.0,2261.0,2.0,2.0,1.0,2165.0,59.0,34.0,46.618556701030926,47.0,48.0,19.0,False,False
95.0,893.0,3.0,2.0,1.0,799.0,30.0,10.0,18.8,19.0,19.0,10.0,False,False
77.0,521.0,3.0,2.0,1.0,445.0,24.0,6.0,13.532467532467532,14.0,14.0,8.0,False,False
80.0,314.0,4.0,3.0,1.0,235.0,14.0,2.0,7.85,8.0,8.0,6.0,False,False
31.0,120.0,3.0,2.0,1.0,90.0,12.0,4.0,7.741935483870968,8.0,10.0,6.0,False,False
92.0,2924.0,2.0,2.0,1.0,2833.0,74.0,51.0,63.56521739130435,63.0,64.0,30.0,False,False
48.0,735.0,2.0,2.0,1.0,688.0,36.0,23.0,30.625,31.0,34.0,16.0,False,False
12.0,63.0,2.0,1.0,1.0,52.0,11.0,10.0,10.5,11.0,11.0,9.0,False,False
40.0,442.0,2.0,2.0,1.0,403.0,29.0,16.0,22.1,22.0,25.0,12.0,False,False
99.0,526.0,4.0,3.0,1.0,428.0,18.0,2.0,10.626262626262626,11.0,10.0,9.0,False,False
12.0,19.0,4.0,2.0,1.0,8.0,5.0,1.0,3.1666666666666665,3.0,3.0,3.0,False,False
78.0,862.0,3.0,2.0,1.0,785.0,30.0,15.0,22.102564102564102,22.0,21.0,12.0,False,False
27.0,306.0,2.0,1.0,1.0,280.0,26.0,20.0,22.666666666666668,23.0,24.0,14.0,False,False
76.0,2792.0,2.0,1.0,1.0,2717.0,75.0,70.0,73.47368421052632,74.0,74.0,52.0,False,False
47.0,908.0,2.0,2.0,1.0,862.0,45.0,33.0,38.638297872340424,38.0,38.0,22.0,False,False
29.0,97.0,4.0,2.0,1.0,69.0,12.0,2.0,6.689655172413793,7.0,7.0,6.0,False,False
93.0,906.0,3.0,2.0,1.0,814.0,30.0,9.0,19.483870967741936,19.0,17.0,12.0,False,False
84.0,3166.0,2.0,2.0,1.0,3083.0,81.0,69.0,75.38095238095238,75.0,74.0,42.0,False,False
38.0,273.0,3.0,2.0,1.0,236.0,20.0,10.0,14.368421052631579,14.0,13.0,9.0,False,False
52.0,682.0,2.0,2.0,1.0,631.0,35.0,17.0,26.23076923076923,26.0,25.0,14.0,False,False
64.0,1631.0,2.0,2.0,1.0,1568.0,58.0,45.0,50.96875,51.0,51.0,28.0,False,False
25.0,183.0,2.0,2.0,1.0,159.0,19.0,10.0,14.64,15.0,18.0,9.0,False,False
21.0,40.0,5.0,3.0,1.0,20.0,6.0,1.0,3.8095238095238093,4.0,4.0,5.0,False,False
29.0,289.0,2.0,2.0,1.0,261.0,26.0,15.0,19.93103448275862,20.0,18.0,11.0,False,False
49.0,358.0,3.0,2.0,1.0,310.0,21.0,9.0,14.612244897959183,15.0,15.0,9.0,False,False
74.0,231.0,4.0,3.0,1.0,158.0,11.0,2.0,6.243243243243243,6.0,5.0,6.0,False,False
33.0,319.0,2.0,2.0,1.0,287.0,25.0,14.0,19.333333333333332,19.0,20.0,13.0,False,False
94.0,212.0,,,2.0,120.0,11.0,0.0,4.51063829787234,4.0,4.0,5.0,False,False
26.0,81.0,4.0,2.0,1.0,56.0,11.0,2.0,6.230769230769231,6.0,6.0,5.0,False,False
41.0,780.0,2.0,1.0,1.0,740.0,40.0,35.0,38.048780487804876,38.0,39.0,26.0,False,False
49.0,708.0,2.0,2.0,1.0,660.0,34.0,22.0,28.897959183673468,29.0,28.0,14.0,False,False
77.0,2738.0,2.0,2.0,1.0,2662.0,75.0,65.0,71.11688311688312,71.0,73.0,41.0,False,False
100.0,3295.0,2.0,2.0,1.0,3196.0,79.0,57.0,65.9,66.0,68.0,28.0,False,False
61.0,1795.0,2.0,1.0,1.0,1735.0,60.0,56.0,58.85245901639344,59.0,59.0,44.0,False,False
100.0,1466.0,3.0,2.0,1.0,1367.0,41.0,16.0,29.32,29.0,28.0,13.0,False,False
86.0,1230.0,2.0,2.0,1.0,1145.0,40.0,18.0,28.6046511627907,29.0,30.0,14.0,False,False
47.0,885.0,2.0,2.0,1.0,839.0,44.0,32.0,37.659574468085104,38.0,38.0,23.0,False,False
39.0,60.0,,,4.0,25.0,7.0,0.0,3.076923076923077,3.0,2.0,5.0,False,False
97.0,678.0,3.0,3.0,1.0,582.0,22.0,6.0,13.97938144329897,14.0,14.0,8.0,False,False
27.0,303.0,2.0,2.0,1.0,277.0,25.0,18.0,22.444444444444443,23.0,22.0,15.0,False,False
83.0,1359.0,2.0,2.0,1.0,1277.0,43.0,22.0,32.74698795180723,33.0,36.0,15.0,False,False
73.0,2101.0,2.0,2.0,1.0,2029.0,68.0,51.0,57.56164383561644,57.0,60.0,29.0,False,False
49.0,408.0,2.0,2.0,1.0,360.0,25.0,11.0,16.653061224489797,16.0,18.0,9.0,False,False
19.0,111.0,2.0,2.0,1.0,93.0,16.0,7.0,11.68421052631579,12.0,12.0,10.0,False,False
47.0,94.0,6.0,4.0,1.0,48.0,8.0,1.0,4.0,4.0,4.0,5.0,False,False
89.0,1310.0,3.0,2.0,1.0,1222.0,40.0,16.0,29.43820224719101,29.0,27.0,14.0,False,False
26.0,159.0,2.0,2.0,1.0,134.0,18.0,8.0,12.23076923076923,12.0,11.0,7.0,False,False
91.0,286.0,5.0,3.0,1.0,196.0,11.0,1.0,6.285714285714286,6.0,5.0,6.0,False,False
59.0,566.0,3.0,2.0,1.0,508.0,28.0,11.0,19.1864406779661,20.0,20.0,13.0,False,False
62.0,1299.0,2.0,2.0,1.0,1238.0,47.0,32.0,41.903225806451616,42.0,46.0,21.0,False,False
52.0,189.0,4.0,3.0,1.0,138.0,13.0,3.0,7.269230769230769,7.0,8.0,5.0,False,False
29.0,53.0,,,2.0,26.0,8.0,0.0,3.6551724137931036,3.0,3.0,4.0,False,False
93.0,2944.0,2.0,2.0,1.0,2852.0,73.0,54.0,63.31182795698925,63.0,61.0,28.0,False,False
21.0,92.0,2.0,2.0,1.0,72.0,14.0,3.0,8.761904761904763,8.0,8.0,6.0,False,False
95.0,4334.0,2.0,1.0,1.0,4240.0,94.0,87.0,91.2421052631579,91.0,91.0,58.0,False,False
81.0,436.0,3.0,3.0,1.0,356.0,17.0,5.0,10.765432098765432,11.0,10.0,8.0,False,False
50.0,856.0,2.0,2.0,1.0,807.0,39.0,28.0,34.24,34.0,37.0,18.0,False,False
41.0,533.0,2.0,2.0,1.0,493.0,32.0,15.0,26.0,27.0,27.0,12.0,False,False
97.0,4369.0,2.0,2.0,1.0,4273.0,94.0,82.0,90.08247422680412,90.0,91.0,53.0,False,False
79.0,2641.0,2.0,2.0,1.0,2563.0,74.0,59.0,66.86075949367088,67.0,64.0,34.0,False,False
77.0,1042.0,2.0,2.0,1.0,966.0,39.0,18.0,27.064935064935064,27.0,27.0,12.0,False,False
39.0,373.0,2.0,2.0,1.0,335.0,28.0,9.0,19.128205128205128,20.0,21.0,11.0,False,False
88.0,224.0,6.0,4.0,1.0,137.0,10.0,1.0,5.090909090909091,5.0,5.0,5.0,False,False
66.0,500.0,3.0,2.0,1.0,435.0,24.0,6.0,15.151515151515152,15.0,13.0,9.0,False,False
29.0,226.0,2.0,2.0,1.0,198.0,20.0,11.0,15.586206896551724,15.0,15.0,8.0,False,False
71.0,1465.0,2.0,2.0,1.0,1395.0,51.0,27.0,41.267605633802816,41.0,41.0,19.0,False,False
30.0,252.0,2.0,2.0,1.0,223.0,21.0,12.0,16.8,17.0,17.0,10.0,False,False
85.0,1691.0,2.0,2.0,1.0,1607.0,50.0,30.0,39.78823529411765,40.0,46.0,17.0,False,False
28.0,242.0,2.0,2.0,1.0,215.0,22.0,12.0,17.285714285714285,17.0,16.0,11.0,False,False
15.0,97.0,2.0,1.0,1.0,83.0,14.0,11.0,12.933333333333334,13.0,13.0,10.0,False,False
27.0,272.0,2.0,2.0,1.0,246.0,23.0,15.0,20.14814814814815,20.0,21.0,12.0,False,False
60.0,106.0,,,2.0,48.0,8.0,0.0,3.533333333333333,3.0,2.0,5.0,False,False
98.0,3960.0,2.0,2.0,1.0,3863.0,90.0,71.0,80.81632653061224,81.0,82.0,39.0,False,False
63.0,1681.0,2.0,2.0,1.0,1619.0,59.0,46.0,53.36507936507937,54.0,55.0,30.0,False,False
80.0,2650.0,2.0,2.0,1.0,2571.0,75.0,58.0,66.25,67.0,65.0,33.0,False,False
30.0,78.0,4.0,3.0,1.0,49.0,10.0,2.0,5.2,5.0,4.0,5.0,False,False
10.0,29.0,2.0,2.0,1.0,20.0,8.0,3.0,5.8,6.0,6.0,5.0,False,False
28.0,144.0,3.0,2.0,1.0,117.0,15.0,5.0,10.285714285714286,11.0,10.0,7.0,False,False
45.0,788.0,2.0,2.0,1.0,744.0,41.0,29.0,35.022222222222226,35.0,34.0,20.0,False,False
22.0,175.0,2.0,2.0,1.0,154.0,20.0,12.0,15.909090909090908,17.0,17.0,10.0,False,False
46.0,465.0,2.0,2.0,1.0,420.0,28.0,14.0,20.217391304347824,20.0,18.0,11.0,False,False
45.0,704.0,2.0,2.0,1.0,660.0,40.0,25.0,31.288888888888888,32.0,32.0,17.0,False,False
36.0,559.0,2.0,2.0,1.0,524.0,34.0,27.0,31.055555555555557,31.0,31.0,20.0,False,False
9.0,32.0,2.0,1.0,1.0,24.0,8.0,6.0,7.111111111111111,7.0,7.0,6.0,False,False
42.0,349.0,2.0,2.0,1.0,308.0,25.0,13.0,16.61904761904762,17.0,15.0,9.0,False,False
74.0,1378.0,2.0,2.0,1.0,1305.0,46.0,27.0,37.24324324324324,38.0,37.0,17.0,False,False
36.0,584.0,2.0,1.0,1.0,549.0,35.0,29.0,32.44444444444444,33.0,33.0,24.0,False,False
68.0,998.0,2.0,2.0,1.0,931.0,39.0,22.0,29.352941176470587,30.0,31.0,15.0,False,False
21.0,176.0,2.0,2.0,1.0,156.0,19.0,15.0,16.761904761904763,17.0,17.0,10.0,False,False
63.0,1007.0,2.0,2.0,1.0,945.0,39.0,24.0,31.96825396825397,32.0,32.0,16.0,False,False
38.0,654.0,2.0,1.0,1.0,617.0,37.0,30.0,34.421052631578945,35.0,34.0,25.0,False,False
94.0,991.0,3.0,2.0,1.0,898.0,32.0,14.0,21.085106382978722,21.0,21.0,11.0,False,False
81.0,2623.0,2.0,2.0,1.0,2543.0,71.0,58.0,64.76543209876543,65.0,67.0,31.0,False,False
18.0,25.0,5.0,3.0,1.0,8.0,5.0,1.0,2.7777777777777777,3.0,2.0,3.0,False,False
25.0,103.0,3.0,2.0,1.0,79.0,16.0,3.0,8.24,8.0,9.0,6.0,False,False
92.0,2497.0,2.0,2.0,1.0,2406.0,66.0,42.0,54.28260869565217,55.0,55.0,26.0,False,False
95.0,3639.0,2.0,2.0,1.0,3545.0,86.0,67.0,76.61052631578947,77.0,80.0,36.0,False,False
70.0,499.0,3.0,2.0,1.0,430.0,22.0,6.0,14.257142857142858,15.0,15.0,9.0,False,False
18.0,146.0,2.0,1.0,1.0,129.0,17.0,15.0,16.22222222222222,16.0,16.0,13.0,False,False
80.0,3092.0,2.0,1.0,1.0,3013.0,79.0,74.0,77.3,77.0,77.0,55.0,False,False
98.0,3454.0,2.0,2.0,1.0,3357.0,83.0,56.0,70.48979591836735,71.0,70.0,32.0,False,False
33.0,198.0,3.0,2.0,1.0,166.0,18.0,6.0,12.0,12.0,11.0,8.0,False,False
91.0,1643.0,2.0,2.0,1.0,1553.0,45.0,27.0,36.10989010989011,36.0,38.0,17.0,False,False
50.0,581.0,2.0,2.0,1.0,532.0,30.0,17.0,23.24,23.0,26.0,13.0,False,False
41.0,125.0,4.0,3.0,1.0,85.0,11.0,1.0,6.097560975609756,6.0,7.0,6.0,False,False
92.0,3738.0,2.0,2.0,1.0,3647.0,87.0,73.0,81.26086956521739,81.0,80.0,42.0,False,False
58.0,1284.0,2.0,2.0,1.0,1227.0,52.0,37.0,44.275862068965516,44.0,46.0,24.0,False,False
68.0,645.0,3.0,2.0,1.0,578.0,26.0,11.0,18.970588235294116,19.0,22.0,10.0,False,False
62.0,384.0,3.0,2.0,1.0,323.0,19.0,7.0,12.387096774193548,13.0,13.0,8.0,False,False
62.0,789.0,2.0,2.0,1.0,728.0,35.0,18.0,25.451612903225808,25.0,20.0,13.0,False,False
82.0,2629.0,2.0,2.0,1.0,2548.0,73.0,57.0,64.1219512195122,64.0,66.0,30.0,False,False
18.0,134.0,2.0,1.0,1.0,117.0,17.0,12.0,14.88888888888889,15.0,15.0,11.0,False,False
12.0,40.0,2.0,2.0,1.0,29.0,9.0,5.0,6.666666666666667,6.0,6.0,5.0,False,False
86.0,1987.0,2.0,2.0,1.0,1902.0,60.0,34.0,46.2093023255814,46.0,44.0,21.0,False,False
10.0,21.0,3.0,2.0,1.0,12.0,7.0,2.0,4.2,4.0,4.0,5.0,False,False
59.0,1077.0,2.0,2.0,1.0,1019.0,46.0,28.0,36.50847457627118,36.0,36.0,18.0,False,False
99.0,3538.0,2.0,2.0,1.0,3440.0,82.0,63.0,71.47474747474747,71.0,70.0,33.0,False,False
23.0,97.0,3.0,2.0,1.0,75.0,13.0,5.0,8.434782608695652,8.0,10.0,7.0,False,False
57.0,312.0,3.0,2.0,1.0,256.0,17.0,5.0,10.947368421052632,11.0,10.0,7.0,False,False
86.0,1629.0,2.0,2.0,1.0,1544.0,49.0,26.0,37.883720930232556,38.0,42.0,18.0,False,False
95.0,1009.0,3.0,2.0,1.0,915.0,33.0,14.0,21.242105263157896,21.0,21.0,11.0,False,False
22.0,211.0,2.0,1.0,1.0,190.0,21.0,16.0,19.181818181818183,20.0,20.0,15.0,False,False
14.0,58.0,2.0,2.0,1.0,45.0,12.0,5.0,8.285714285714286,8.0,8.0,6.0,False,False
20.0,53.0,3.0,2.0,1.0,34.0,12.0,2.0,5.3,5.0,5.0,5.0,False,False
64.0,1586.0,2.0,2.0,1.0,1523.0,57.0,43.0,49.5625,49.0,49.0,26.0,False,False
74.0,196.0,5.0,3.0,1.0,123.0,13.0,1.0,5.297297297297297,5.0,5.0,5.0,False,False
44.0,814.0,2.0,2.0,1.0,771.0,42.0,31.0,37.0,37.0,38.0,21.0,False,False
20.0,81.0,3.0,2.0,1.0,62.0,11.0,5.0,8.1,8.0,8.0,7.0,False,False
48.0,150.0,4.0,3.0,1.0,103.0,13.0,3.0,6.25,6.0,5.0,5.0,False,False
31.0,318.0,2.0,2.0,1.0,288.0,26.0,17.0,20.516129032258064,20.0,22.0,13.0,False,False
92.0,3728.0,2.0,2.0,1.0,3637.0,89.0,72.0,81.04347826086956,81.0,80.0,42.0,False,False
87.0,743.0,3.0,2.0,1.0,657.0,29.0,8.0,17.080459770114942,17.0,18.0,10.0,False,False
76.0,2621.0,2.0,2.0,1.0,2546.0,73.0,63.0,68.97368421052632,69.0,70.0,41.0,False,False
93.0,3441.0,2.0,2.0,1.0,3349.0,83.0,66.0,74.0,74.0,76.0,36.0,False,False
17.0,117.0,2.0,1.0,1.0,101.0,16.0,11.0,13.764705882352942,13.0,13.0,11.0,False,False
42.0,714.0,2.0,2.0,1.0,673.0,39.0,29.0,34.0,34.0,31.0,18.0,False,False
29.0,168.0,2.0,2.0,1.0,140.0,16.0,7.0,11.586206896551724,11.0,10.0,7.0,False,False
57.0,481.0,3.0,2.0,1.0,425.0,23.0,9.0,16.87719298245614,17.0,17.0,10.0,False,False
87.0,1104.0,3.0,2.0,1.0,1018.0,35.0,17.0,25.379310344827587,25.0,25.0,13.0,False,False
80.0,447.0,3.0,3.0,1.0,368.0,20.0,4.0,11.175,11.0,11.0,8.0,False,False
37.0,461.0,2.0,2.0,1.0,425.0,32.0,21.0,24.91891891891892,24.0,24.0,15.0,False,False
21.0,161.0,2.0,2.0,1.0,141.0,18.0,12.0,15.333333333333334,16.0,16.0,11.0,False,False
12.0,46.0,2.0,2.0,1.0,35.0,10.0,6.0,7.666666666666667,8.0,7.0,6.0,False,False
32.0,125.0,3.0,2.0,1.0,94.0,16.0,3.0,7.8125,8.0,10.0,6.0,False,False
62.0,346.0,3.0,2.0,1.0,285.0,18.0,4.0,11.161290322580646,11.0,10.0,8.0,False,False
91.0,3552.0,2.0,2.0,1.0,3462.0,83.0,72.0,78.06593406593407,78.0,76.0,38.0,False,False
48.0,875.0,2.0,2.0,1.0,828.0,41.0,30.0,36.458333333333336,37.0,38.0,21.0,False,False
32.0,215.0,2.0,2.0,1.0,184.0,18.0,8.0,13.4375,13.0,12.0,8.0,False,False
75.0,2546.0,2.0,2.0,1.0,2472.0,73.0,61.0,67.89333333333333,68.0,68.0,42.0,False,False
71.0,2308.0,2.0,1.0,1.0,2238.0,70.0,57.0,65.01408450704226,65.0,67.0,38.0,False,False
53.0,1354.0,2.0,1.0,1.0,1302.0,52.0,48.0,51.094339622641506,51.0,52.0,41.0,False,False
92.0,1288.0,2.0,2.0,1.0,1197.0,39.0,19.0,28.0,28.0,29.0,12.0,False,False
34.0,442.0,2.0,2.0,1.0,409.0,32.0,23.0,26.0,26.0,25.0,15.0,False,False
32.0,350.0,2.0,2.0,1.0,319.0,27.0,18.0,21.875,22.0,20.0,13.0,False,False
100.0,1126.0,3.0,2.0,1.0,1027.0,35.0,14.0,22.52,22.0,21.0,13.0,False,False
42.0,286.0,3.0,2.0,1.0,245.0,18.0,7.0,13.619047619047619,14.0,15.0,9.0,False,False
43.0,78.0,,,2.0,37.0,6.0,0.0,3.627906976744186,3.0,3.0,4.0,False,False
78.0,2796.0,2.0,2.0,1.0,2719.0,76.0,67.0,71.6923076923077,72.0,73.0,44.0,False,False
83.0,2743.0,2.0,2.0,1.0,2661.0,75.0,57.0,66.09638554216868,66.0,68.0,33.0,False,False
41.0,737.0,2.0,2.0,1.0,697.0,39.0,32.0,35.951219512195124,36.0,36.0,22.0,False,False
88.0,1030.0,3.0,2.0,1.0,943.0,36.0,15.0,23.40909090909091,23.0,22.0,12.0,False,False
69.0,1852.0,2.0,2.0,1.0,1784.0,60.0,46.0,53.68115942028985,54.0,54.0,27.0,False,False
43.0,830.0,2.0,1.0,1.0,788.0,42.0,35.0,38.604651162790695,39.0,38.0,25.0,False,False
54.0,1207.0,2.0,2.0,1.0,1154.0,52.0,40.0,44.7037037037037,44.0,44.0,25.0,False,False
66.0,1827.0,2.0,2.0,1.0,1762.0,61.0,47.0,55.36363636363637,55.0,55.0,30.0,False,False
30.0,76.0,4.0,3.0,1.0,47.0,9.0,2.0,5.066666666666666,5.0,3.0,4.0,False,False
64.0,1676.0,2.0,2.0,1.0,1613.0,61.0,42.0,52.375,52.0,52.0,29.0,False,False
48.0,999.0,2.0,2.0,1.0,952.0,45.0,37.0,41.625,42.0,41.0,27.0,False,False
91.0,835.0,3.0,2.0,1.0,745.0,31.0,10.0,18.35164835164835,19.0,19.0,11.0,False,False
45.0,564.0,2.0,2.0,1.0,520.0,32.0,17.0,25.066666666666666,25.0,25.0,14.0,False,False
64.0,977.0,2.0,2.0,1.0,914.0,41.0,23.0,30.53125,31.0,34.0,16.0,False,False
46.0,374.0,3.0,2.0,1.0,329.0,23.0,7.0,16.26086956521739,16.0,15.0,10.0,False,False
87.0,3192.0,2.0,2.0,1.0,3106.0,80.0,59.0,73.37931034482759,73.0,72.0,39.0,False,False
72.0,1121.0,2.0,2.0,1.0,1050.0,39.0,23.0,31.13888888888889,32.0,32.0,16.0,False,False
39.0,317.0,2.0,2.0,1.0,279.0,24.0,9.0,16.256410256410255,16.0,16.0,10.0,False,False
85.0,1302.0,2.0,2.0,1.0,1218.0,42.0,19.0,30.63529411764706,31.0,31.0,14.0,False,False
89.0,1843.0,2.0,2.0,1.0,1755.0,50.0,34.0,41.41573033707865,41.0,41.0,17.0,False,False
29.0,344.0,2.0,2.0,1.0,316.0,27.0,19.0,23.724137931034484,24.0,23.0,14.0,False,False
97.0,1263.0,3.0,2.0,1.0,1167.0,37.0,17.0,26.04123711340206,26.0,25.0,13.0,False,False
51.0,1213.0,2.0,1.0,1.0,1163.0,50.0,41.0,47.568627450980394,48.0,49.0,32.0,False,False
92.0,2903.0,2.0,2.0,1.0,2812.0,79.0,51.0,63.108695652173914,63.0,61.0,27.0,False,False
16.0,34.0,3.0,2.0,1.0,19.0,7.0,2.0,4.25,4.0,4.0,4.0,False,False
50.0,556.0,2.0,2.0,1.0,507.0,27.0,15.0,22.24,23.0,23.0,12.0,False,False
7.0,19.0,2.0,1.0,1.0,13.0,6.0,5.0,5.428571428571429,5.0,5.0,5.0,False,False
70.0,1251.0,2.0,2.0,1.0,1182.0,47.0,20.0,35.74285714285714,36.0,34.0,17.0,False,False
78.0,770.0,3.0,2.0,1.0,693.0,30.0,8.0,19.743589743589745,19.0,19.0,11.0,False,False
67.0,928.0,2.0,2.0,1.0,862.0,38.0,16.0,27.70149253731343,28.0,28.0,13.0,False,False
77.0,2465.0,2.0,2.0,1.0,2389.0,71.0,55.0,64.02597402597402,64.0,63.0,32.0,False,False
91.0,1121.0,3.0,2.0,1.0,1031.0,35.0,17.0,24.63736263736264,25.0,27.0,12.0,False,False
92.0,3078.0,2.0,2.0,1.0,2987.0,75.0,56.0,66.91304347826087,67.0,68.0,31.0,False,False
71.0,641.0,3.0,2.0,1.0,571.0,27.0,12.0,18.056338028169016,18.0,16.0,10.0,False,False
86.0,1415.0,2.0,2.0,1.0,1330.0,43.0,22.0,32.906976744186046,33.0,33.0,15.0,False,False
62.0,1882.0,2.0,1.0,1.0,1821.0,61.0,59.0,60.70967741935484,61.0,61.0,54.0,False,False
68.0,2064.0,2.0,1.0,1.0,1997.0,67.0,55.0,60.705882352941174,61.0,60.0,34.0,False,False
67.0,1188.0,2.0,2.0,1.0,1122.0,42.0,28.0,35.46268656716418,35.0,33.0,17.0,False,False
93.0,3660.0,2.0,2.0,1.0,3568.0,86.0,71.0,78.70967741935483,78.0,78.0,40.0,False,False
12.0,55.0,2.0,1.0,1.0,44.0,11.0,6.0,9.166666666666666,9.0,9.0,7.0,False,False
82.0,1816.0,2.0,2.0,1.0,1735.0,56.0,35.0,44.292682926829265,44.0,43.0,20.0,False,False
13.0,42.0,3.0,2.0,1.0,30.0,9.0,4.0,6.461538461538462,7.0,7.0,5.0,False,False
66.0,1469.0,2.0,2.0,1.0,1404.0,52.0,35.0,44.515151515151516,44.0,43.0,21.0,False,False
93.0,4071.0,2.0,1.0,1.0,3979.0,92.0,82.0,87.54838709677419,88.0,89.0,49.0,False,False
9.0,27.0,2.0,1.0,1.0,19.0,8.0,4.0,6.0,6.0,5.0,6.0,False,False
8.0,15.0,3.0,2.0,1.0,8.0,5.0,2.0,3.75,4.0,4.0,3.0,False,False
82.0,489.0,3.0,3.0,1.0,408.0,18.0,4.0,11.926829268292684,12.0,10.0,8.0,False,False
90.0,694.0,3.0,2.0,1.0,605.0,26.0,7.0,15.422222222222222,15.0,14.0,10.0,False,False
77.0,2227.0,2.0,2.0,1.0,2151.0,65.0,48.0,57.84415584415584,58.0,59.0,26.0,False,False
13.0,40.0,2.0,2.0,1.0,28.0,11.0,4.0,6.153846153846154,6.0,6.0,6.0,False,False
94.0,4199.0,2.0,1.0,1.0,4106.0,93.0,85.0,89.34042553191489,89.0,89.0,56.0,False,False
47.0,84.0,,,3.0,40.0,9.0,0.0,3.574468085106383,3.0,3.0,4.0,False,False
38.0,639.0,2.0,1.0,1.0,602.0,37.0,30.0,33.63157894736842,34.0,33.0,21.0,False,False
72.0,737.0,3.0,2.0,1.0,666.0,29.0,13.0,20.47222222222222,20.0,18.0,12.0,False,False
32.0,327.0,2.0,2.0,1.0,296.0,27.0,15.0,20.4375,20.0,23.0,11.0,False,False
80.0,2477.0,2.0,2.0,1.0,2398.0,73.0,53.0,61.925,62.0,61.0,29.0,False,False
68.0,882.0,2.0,2.0,1.0,815.0,35.0,16.0,25.941176470588236,26.0,26.0,14.0,False,False
46.0,204.0,4.0,2.0,1.0,159.0,19.0,3.0,8.869565217391305,8.0,8.0,7.0,False,False
33.0,419.0,2.0,2.0,1.0,387.0,29.0,20.0,25.393939393939394,25.0,25.0,15.0,False,False
78.0,213.0,,,2.0,137.0,11.0,0.0,5.461538461538462,6.0,6.0,5.0,False,False
35.0,41.0,9.0,5.0,1.0,7.0,5.0,1.0,2.342857142857143,2.0,2.0,4.0,False,False
24.0,46.0,5.0,3.0,1.0,23.0,6.0,1.0,3.8333333333333335,4.0,5.0,4.0,False,False
77.0,1929.0,2.0,2.0,1.0,1853.0,59.0,40.0,50.103896103896105,50.0,52.0,22.0,False,False
90.0,1226.0,3.0,2.0,1.0,1137.0,37.0,18.0,27.244444444444444,27.0,27.0,14.0,False,False
7.0,16.0,2.0,1.0,1.0,10.0,6.0,3.0,4.571428571428571,5.0,5.0,5.0,False,False
53.0,1297.0,2.0,1.0,1.0,1245.0,52.0,42.0,48.943396226415096,49.0,49.0,32.0,False,False
20.0,159.0,2.0,2.0,1.0,140.0,18.0,13.0,15.9,16.0,16.0,12.0,False,False
91.0,3803.0,2.0,2.0,1.0,3713.0,89.0,78.0,83.58241758241758,84.0,86.0,50.0,False,False
36.0,337.0,2.0,2.0,1.0,302.0,26.0,11.0,18.72222222222222,19.0,16.0,11.0,False,False
10.0,26.0,2.0,2.0,1.0,17.0,7.0,3.0,5.2,5.0,5.0,4.0,False,False
41.0,96.0,5.0,3.0,1.0,56.0,9.0,1.0,4.682926829268292,5.0,6.0,5.0,False,False
73.0,818.0,2.0,2.0,1.0,746.0,32.0,15.0,22.410958904109588,22.0,21.0,12.0,False,False
35.0,475.0,2.0,2.0,1.0,441.0,32.0,24.0,27.142857142857142,27.0,28.0,17.0,False,False
73.0,651.0,3.0,2.0,1.0,579.0,27.0,9.0,17.835616438356166,18.0,17.0,12.0,False,False
94.0,150.0,,,2.0,58.0,8.0,0.0,3.1914893617021276,3.0,2.0,5.0,False,False
93.0,4107.0,2.0,1.0,1.0,4015.0,92.0,84.0,88.3225806451613,88.0,88.0,56.0,False,False
76.0,1483.0,2.0,2.0,1.0,1408.0,47.0,25.0,39.026315789473685,40.0,40.0,18.0,False,False
97.0,2440.0,2.0,2.0,1.0,2344.0,64.0,40.0,50.30927835051546,51.0,50.0,23.0,False,False
95.0,3463.0,2.0,2.0,1.0,3369.0,81.0,59.0,72.90526315789474,73.0,72.0,33.0,False,False
37.0,51.0,,,2.0,16.0,8.0,0.0,2.7567567567567566,3.0,3.0,4.0,False,False
77.0,2010.0,2.0,2.0,1.0,1934.0,65.0,43.0,52.20779220779221,52.0,55.0,27.0,False,False
73.0,1066.0,2.0,2.0,1.0,994.0,38.0,19.0,29.205479452054796,29.0,28.0,13.0,False,False
96.0,2014.0,2.0,2.0,1.0,1919.0,57.0,30.0,41.958333333333336,42.0,42.0,19.0,False,False
18.0,37.0,4.0,2.0,1.0,20.0,7.0,1.0,4.111111111111111,4.0,4.0,4.0,False,False
72.0,146.0,6.0,4.0,1.0,75.0,9.0,1.0,4.055555555555555,4.0,5.0,4.0,False,False
